,category,model,colour,is_duplicate
109345,4,P1,3,1
109346,4,P18,2,1
109347,4,P21,4,1
109348,4,P20,7,1
109349,4,P56,2,1
109350,4,P70,6,1
109351,4,P73,11,1
109352,2,B8,4,1
109353,2,B11,2,1
109354,2,B24,11,1
109355,2,B32,6,1
109356,1,A7,3,1
109357,1,A25,1,1
109358,2,B14,2,1
109359,2,B22,2,1
109360,2,B26,13,1
109361,4,P4,4,1
109362,4,P1,3,1
109363,4,P11,4,1
109364,4,P6,2,1
109365,4,P6,2,1
109366,4,P14,2,1
109367,4,P14,2,1
109368,4,P15,4,1
109369,4,P15,4,1
109370,4,P2,3,1
109371,3,C11,7,1
109372,3,C8,2,1
109373,3,C10,9,1
109374,4,P3,2,1
109375,2,B15,9,1
109376,2,B16,12,1
109377,3,C51,6,1
109378,3,C40,14,1
109379,3,C37,2,1
109380,3,C25,2,1
109381,3,C15,6,1
109382,3,C4,4,1
109383,3,C1,4,1
109384,3,C10,9,1
109385,2,B4,10,1
109386,2,B3,12,1
109387,1,A11,3,1
109388,1,A36,1,1
109389,2,B11,2,1
109390,2,B12,2,1
109391,2,B21,12,1
109392,2,B10,2,1
109393,4,P24,6,1
109394,4,P71,2,1
109395,4,P56,2,1
109396,4,P11,4,1
109397,2,B15,9,1
109398,2,B17,6,1
109399,1,A13,1,1
109400,1,A15,14,1
109401,1,A18,4,1
109402,1,A21,1,1
109403,1,A22,4,1
109404,1,A32,2,1
109405,1,A31,6,1
109406,2,B4,10,1
109407,3,C34,7,1
109408,1,A2,3,1
109409,3,C5,11,1
109410,3,C2,12,1
109411,3,C2,12,1
109412,1,A11,3,1
109413,3,C41,13,1
109414,1,A13,1,1
109415,1,A8,3,1
109416,1,A2,3,1
109417,1,A1,8,1
109418,1,A17,2,1
109419,2,B4,10,1
109420,3,C14,9,1
109421,2,B10,2,1
109422,1,A15,14,1
109423,4,P1,3,1
109424,4,P2,3,1
109425,4,P6,2,1
109426,4,P14,2,1
109427,4,P15,4,1
109428,4,P33,9,1
109429,4,P35,4,1
109430,4,P20,7,1
109431,4,P48,9,1
109432,4,P39,14,1
109433,4,P63,14,1
109434,4,P64,12,1
109435,4,P72,14,1
109436,4,P55,14,1
109437,2,B17,6,1
109438,2,B12,2,1
109439,3,C1,4,1
109440,3,C34,7,1
109441,1,A10,3,1
109442,1,A2,3,1
109443,1,A17,2,1
109444,3,C2,12,1
109445,2,B14,2,1
109446,2,B11,2,1
109447,3,C21,14,1
109448,3,C25,2,1
109449,3,C26,14,1
109450,3,C40,14,1
109451,3,C50,9,1
109452,3,C54,14,1
109453,3,C59,5,1
109454,3,C56,6,1
109455,3,C55,13,1
109456,3,C36,14,1
109457,1,A40,4,1
109458,1,A17,2,1
109459,3,C34,7,1
109460,4,P4,4,1
109461,4,P3,2,1
109462,4,P7,4,1
109463,4,P13,4,1
109464,4,P10,4,1
109465,4,P26,4,1
109466,4,P29,5,1
109467,4,P20,7,1
109468,4,P23,6,1
109469,4,P48,9,1
109470,4,P37,2,1
109471,4,P59,2,1
109472,4,P64,12,1
109473,4,P71,2,1
109474,4,P75,7,1
109475,4,P82,6,1
109476,4,P82,6,1
109477,4,P74,12,1
109478,4,P76,2,1
109479,4,P73,11,1
109480,4,P72,14,1
109481,4,P61,1,1
109482,4,P65,9,1
109483,4,P41,9,1
109484,4,P3,2,1
109485,3,C50,9,1
109486,4,P74,12,1
109487,2,B17,6,1
109488,2,B15,9,1
109489,2,B21,12,1
109490,2,B23,7,1
109491,2,B24,11,1
109492,2,B25,6,1
109493,2,B26,13,1
109494,2,B30,9,1
109495,2,B31,9,1
109496,3,C14,9,1
109497,3,C46,2,1
109498,1,A36,1,1
109499,2,B26,13,1
109500,2,B31,9,1
109501,2,B24,11,1
109502,2,B32,6,1
109503,1,A27,3,1
109504,1,A12,2,1
109505,1,A1,8,1
109506,1,A2,3,1
109507,1,A11,3,1
109508,1,A9,3,1
109509,3,C4,4,1
109510,3,C30,2,1
109511,3,C53,14,1
109512,3,C58,14,1
109513,3,C40,14,1
109514,1,A15,14,1
109515,2,B13,12,1
109516,2,B7,6,1
109517,2,B4,10,1
109518,3,C17,14,1
109519,4,P3,2,1
109520,4,P17,2,1
109521,4,P32,3,1
109522,4,P61,1,1
109523,1,A8,3,1
109524,2,B15,9,1
109525,2,B17,6,1
109526,2,B16,12,1
109527,2,B23,7,1
109528,2,B25,6,1
109529,2,B24,11,1
109530,2,B19,13,1
109531,2,B31,9,1
109532,2,B26,13,1
109533,2,B26,13,1
109534,1,A41,4,1
109535,4,P9,4,1
109536,4,P5,3,1
109537,4,P4,4,1
109538,4,P15,4,1
109539,4,P14,2,1
109540,4,P18,2,1
109541,4,P21,4,1
109542,4,P30,4,1
109543,2,B31,9,1
109544,2,B32,6,1
109545,2,B25,6,1
109546,2,B26,13,1
109547,2,B13,12,1
109548,2,B5,14,1
109549,4,P23,6,1
109550,4,P1,3,1
109551,1,A7,3,1
109552,3,C21,14,1
109553,1,A2,3,1
109554,1,A3,3,1
109555,1,A9,3,1
109556,3,C26,14,1
109557,3,C21,14,1
109558,3,C36,14,1
109559,2,B1,4,1
109560,2,B2,3,1
109561,1,A10,3,1
109562,1,A4,3,1
109563,3,C15,6,1
109564,3,C1,4,1
109565,3,C2,12,1
109566,3,C17,14,1
109567,3,C27,11,1
109568,3,C34,7,1
109569,3,C22,11,1
109570,3,C30,2,1
109571,3,C33,14,1
109572,2,B23,7,1
109573,1,A16,1,1
109574,1,A21,1,1
109575,3,C1,4,1
109576,2,B19,13,1
109577,2,B30,9,1
109578,2,B19,13,1
109579,2,B19,13,1
109580,1,A13,1,1
109581,1,A34,2,1
109582,1,A39,4,1
109583,1,A3,3,1
109584,1,A1,8,1
109585,1,A15,14,1
109586,1,A18,4,1
109587,1,A31,6,1
109588,1,A27,3,1
109589,3,C1,4,1
109590,3,C16,13,1
109591,3,C14,9,1
109592,3,C2,12,1
109593,3,C20,13,1
109594,3,C25,2,1
109595,3,C24,12,1
109596,3,C30,2,1
109597,3,C35,9,1
109598,3,C32,2,1
109599,3,C50,9,1
109600,3,C53,14,1
109601,3,C52,2,1
109602,3,C38,13,1
109603,3,C54,14,1
109604,2,B17,6,1
109605,2,B1,4,1
109606,2,B11,2,1
109607,2,B12,2,1
109608,3,C50,9,1
109609,3,C50,9,1
109610,3,C14,9,1
109611,2,B13,12,1
109612,2,B14,2,1
109613,3,C17,14,1
109614,3,C8,2,1
109615,1,A1,8,1
109616,1,A12,2,1
109617,1,A3,3,1
109618,1,A15,14,1
109619,1,A2,3,1
109620,1,A37,2,1
109621,2,B23,7,1
109622,2,B25,6,1
109623,2,B28,9,1
109624,2,B30,9,1
109625,2,B23,7,1
109626,2,B24,11,1
109627,2,B16,12,1
109628,2,B17,6,1
109629,2,B5,14,1
109630,4,P16,7,1
109631,2,B4,10,1
109632,2,B4,10,1
109633,2,B16,12,1
109634,2,B24,11,1
109635,2,B30,9,1
109636,4,P16,7,1
109637,1,A12,2,1
109638,3,C29,6,1
109639,4,P3,2,1
109640,4,P6,2,1
109641,4,P8,2,1
109642,4,P12,4,1
109643,4,P15,4,1
109644,4,P2,3,1
109645,4,P51,9,1
109646,4,P43,7,1
109647,4,P66,9,1
109648,4,P60,14,1
109649,4,P55,14,1
109650,4,P39,14,1
109651,4,P72,14,1
109652,4,P69,9,1
109653,4,P65,9,1
109654,4,P76,2,1
109655,4,P58,9,1
109656,4,P29,5,1
109657,4,P20,7,1
109658,4,P8,2,1
109659,4,P4,4,1
109660,4,P3,2,1
109661,2,B25,6,1
109662,2,B22,2,1
109663,2,B4,10,1
109664,2,B32,6,1
109665,2,B6,2,1
109666,2,B13,12,1
109667,2,B1,4,1
109668,3,C9,6,1
109669,4,P16,7,1
109670,2,B4,10,1
109671,2,B11,2,1
109672,1,A16,1,1
109673,1,A18,4,1
109674,1,A8,3,1
109675,1,A39,4,1
109676,1,A5,3,1
109677,1,A11,3,1
109678,3,C5,11,1
109679,3,C12,14,1
109680,3,C17,14,1
109681,2,B1,4,1
109682,2,B3,12,1
109683,2,B4,10,1
109684,2,B9,1,1
109685,2,B10,2,1
109686,2,B12,2,1
109687,2,B13,12,1
109688,2,B14,2,1
109689,2,B16,12,1
109690,2,B17,6,1
109691,1,A18,4,1
109692,1,A17,2,1
109693,1,A16,1,1
109694,1,A14,3,1
109695,1,A12,2,1
109696,1,A11,3,1
109697,1,A4,3,1
109698,1,A6,3,1
109699,3,C3,6,1
109700,3,C5,11,1
109701,3,C8,2,1
109702,3,C54,14,1
109703,4,P64,12,1
109704,2,B21,12,1
109705,1,A5,3,1
109706,1,A4,3,1
109707,1,A10,3,1
109708,4,P1,3,1
109709,4,P3,2,1
109710,4,P18,2,1
109711,4,P15,4,1
109712,4,P5,3,1
109713,4,P16,7,1
109714,4,P35,4,1
109715,4,P33,9,1
109716,4,P34,9,1
109717,4,P39,14,1
109718,4,P41,9,1
109719,4,P37,2,1
109720,4,P49,14,1
109721,4,P48,9,1
109722,4,P60,14,1
109723,4,P57,4,1
109724,4,P59,2,1
109725,4,P72,14,1
109726,4,P70,6,1
109727,4,P80,7,1
109728,4,P82,6,1
109729,4,P76,2,1
109730,2,B11,2,1
109731,2,B10,2,1
109732,2,B8,4,1
109733,2,B4,10,1
109734,2,B3,12,1
109735,2,B2,3,1
109736,2,B9,1,1
109737,2,B15,9,1
109738,3,C30,2,1
109739,3,C34,7,1
109740,3,C53,14,1
109741,3,C45,11,1
109742,3,C44,14,1
109743,2,B7,6,1
109744,2,B6,2,1
109745,2,B17,6,1
109746,2,B4,10,1
109747,2,B3,12,1
109748,2,B9,1,1
109749,2,B23,7,1
109750,2,B22,2,1
109751,2,B4,10,1
109752,1,A4,3,1
109753,1,A28,1,1
109754,1,A31,6,1
109755,1,A29,2,1
109756,1,A4,3,1
109757,1,A4,3,1
109758,1,A4,3,1
109759,4,P14,2,1
109760,1,A16,1,1
109761,1,A18,4,1
109762,1,A15,14,1
109763,1,A30,6,1
109764,1,A32,2,1
109765,3,C4,4,1
109766,3,C8,2,1
109767,3,C17,14,1
109768,2,B29,2,1
109769,2,B34,2,1
109770,3,C7,13,1
109771,3,C7,13,1
109772,3,C22,11,1
109773,3,C25,2,1
109774,3,C25,2,1
109775,3,C26,14,1
109776,3,C56,6,1
109777,2,B1,4,1
109778,3,C4,4,1
109779,3,C11,7,1
109780,3,C14,9,1
109781,3,C12,14,1
109782,4,P17,2,1
109783,1,A6,3,1
109784,4,P1,3,1
109785,4,P3,2,1
109786,4,P7,4,1
109787,4,P14,2,1
109788,4,P8,2,1
109789,4,P33,9,1
109790,4,P36,2,1
109791,4,P26,4,1
109792,1,A11,3,1
109793,3,C7,13,1
109794,3,C3,6,1
109795,3,C1,4,1
109796,3,C5,11,1
109797,3,C9,6,1
109798,3,C13,9,1
109799,3,C10,9,1
109800,3,C12,14,1
109801,3,C17,14,1
109802,3,C23,3,1
109803,3,C35,9,1
109804,3,C41,13,1
109805,3,C49,4,1
109806,2,B15,9,1
109807,2,B13,12,1
109808,2,B10,2,1
109809,2,B26,13,1
109810,2,B24,11,1
109811,2,B31,9,1
109812,2,B19,13,1
109813,1,A16,1,1
109814,1,A13,1,1
109815,2,B14,2,1
109816,2,B13,12,1
109817,2,B13,12,1
109818,1,A15,14,1
109819,3,C12,14,1
109820,3,C42,7,1
109821,1,A13,1,1
109822,1,A3,3,1
109823,1,A16,1,1
109824,1,A2,3,1
109825,1,A3,3,1
109826,1,A5,3,1
109827,1,A11,3,1
109828,1,A8,3,1
109829,1,A3,3,1
109830,1,A19,12,1
109831,1,A14,3,1
109832,1,A18,4,1
109833,1,A5,3,1
109834,1,A8,3,1
109835,1,A7,3,1
109836,1,A3,3,1
109837,2,B1,4,1
109838,2,B11,2,1
109839,1,A14,3,1
109840,1,A11,3,1
109841,4,P9,4,1
109842,2,B2,3,1
109843,3,C9,6,1
109844,1,A6,3,1
109845,3,C9,6,1
109846,4,P57,4,1
109847,4,P33,9,1
109848,1,A3,3,1
109849,2,B24,11,1
109850,2,B31,9,1
109851,3,C1,4,1
109852,3,C9,6,1
109853,3,C12,14,1
109854,3,C16,13,1
109855,4,P4,4,1
109856,4,P18,2,1
109857,4,P10,4,1
109858,2,B10,2,1
109859,1,A38,6,1
109860,1,A1,8,1
109861,2,B16,12,1
109862,2,B17,6,1
109863,3,C4,4,1
109864,3,C2,12,1
109865,3,C29,6,1
109866,3,C49,4,1
109867,3,C53,14,1
109868,3,C54,14,1
109869,2,B16,12,1
109870,3,C13,9,1
109871,3,C14,9,1
109872,3,C17,14,1
109873,3,C53,14,1
109874,2,B10,2,1
109875,2,B4,10,1
109876,2,B15,9,1
109877,4,P17,2,1
109878,1,A7,3,1
109879,1,A10,3,1
109880,1,A1,8,1
109881,1,A2,3,1
109882,3,C6,6,1
109883,3,C5,11,1
109884,1,A14,3,1
109885,1,A9,3,1
109886,3,C56,6,1
109887,3,C59,5,1
109888,3,C57,5,1
109889,3,C40,14,1
109890,3,C56,6,1
109891,4,P80,7,1
109892,4,P80,7,1
109893,1,A5,3,1
109894,3,C8,2,1
109895,3,C4,4,1
109896,3,C2,12,1
109897,1,A16,1,1
109898,2,B32,6,1
109899,2,B1,4,1
109900,2,B1,4,1
109901,4,P16,7,1
109902,4,P8,2,1
109903,4,P4,4,1
109904,4,P70,6,1
109905,4,P59,2,1
109906,4,P41,9,1
109907,4,P36,2,1
109908,4,P24,6,1
109909,2,B11,2,1
109910,3,C2,12,1
109911,3,C5,11,1
109912,3,C1,4,1
109913,3,C7,13,1
109914,3,C11,7,1
109915,3,C17,14,1
109916,3,C20,13,1
109917,3,C21,14,1
109918,3,C22,11,1
109919,3,C24,12,1
109920,3,C26,14,1
109921,3,C33,14,1
109922,3,C18,9,1
109923,3,C49,4,1
109924,3,C48,6,1
109925,3,C58,14,1
109926,3,C55,13,1
109927,3,C59,5,1
109928,3,C13,9,1
109929,3,C17,14,1
109930,3,C18,9,1
109931,3,C1,4,1
109932,1,A5,3,1
109933,3,C34,7,1
109934,4,P13,4,1
109935,2,B1,4,1
109936,1,A7,3,1
109937,1,A1,8,1
109938,1,A4,3,1
109939,2,B15,9,1
109940,2,B16,12,1
109941,3,C23,3,1
109942,3,C13,9,1
109943,2,B10,2,1
109944,2,B12,2,1
109945,1,A2,3,1
109946,1,A1,8,1
109947,3,C14,9,1
109948,3,C17,14,1
109949,3,C1,4,1
109950,3,C17,14,1
109951,3,C17,14,1
109952,4,P1,3,1
109953,4,P3,2,1
109954,4,P60,14,1
109955,4,P60,14,1
109956,1,A15,14,1
109957,4,P16,7,1
109958,4,P33,9,1
109959,4,P60,14,1
109960,4,P41,9,1
109961,2,B32,6,1
109962,2,B19,13,1
109963,2,B20,8,1
109964,2,B23,7,1
109965,2,B24,11,1
109966,2,B25,6,1
109967,2,B27,2,1
109968,2,B28,9,1
109969,2,B29,2,1
109970,2,B30,9,1
109971,2,B31,9,1
109972,2,B32,6,1
109973,2,B33,6,1
109974,2,B34,2,1
109975,2,B16,12,1
109976,2,B17,6,1
109977,2,B4,10,1
109978,3,C5,11,1
109979,3,C3,6,1
109980,1,A1,8,1
109981,1,A2,3,1
109982,1,A3,3,1
109983,1,A5,3,1
109984,1,A10,3,1
109985,1,A11,3,1
109986,1,A13,1,1
109987,1,A16,1,1
109988,1,A21,1,1
109989,1,A33,1,1
109990,4,P11,4,1
109991,4,P50,6,1
109992,4,P48,9,1
109993,4,P59,2,1
109994,1,A1,8,1
109995,2,B16,12,1
109996,1,A15,14,1
109997,1,A33,1,1
109998,1,A41,4,1
109999,3,C17,14,1
110000,3,C26,14,1
110001,4,P44,11,1
110002,2,B32,6,1
110003,1,A4,3,1
110004,1,A4,3,1
110005,1,A4,3,1
110006,4,P1,3,1
110007,3,C9,6,1
110008,1,A11,3,1
110009,2,B4,10,1
110010,2,B16,12,1
110011,2,B3,12,1
110012,1,A11,3,1
110013,2,B3,12,1
110014,2,B4,10,1
110015,2,B5,14,1
110016,3,C7,13,1
110017,1,A5,3,1
110018,1,A11,3,1
110019,2,B5,14,1
110020,2,B13,12,1
110021,2,B16,12,1
110022,2,B17,6,1
110023,2,B11,2,1
110024,2,B3,12,1
110025,2,B14,2,1
110026,2,B13,12,1
110027,2,B23,7,1
110028,2,B24,11,1
110029,4,P15,4,1
110030,4,P20,7,1
110031,3,C31,12,1
110032,2,B1,4,1
110033,2,B6,2,1
110034,2,B13,12,1
110035,2,B14,2,1
110036,4,P1,3,1
110037,4,P16,7,1
110038,4,P15,4,1
110039,4,P6,2,1
110040,4,P12,4,1
110041,4,P19,2,1
110042,4,P46,14,1
110043,4,P51,9,1
110044,4,P49,14,1
110045,4,P45,9,1
110046,3,C6,6,1
110047,3,C18,9,1
110048,3,C2,12,1
110049,3,C11,7,1
110050,3,C16,13,1
110051,3,C27,11,1
110052,3,C26,14,1
110053,3,C41,13,1
110054,1,A8,3,1
110055,1,A13,1,1
110056,1,A15,14,1
110057,1,A17,2,1
110058,1,A7,3,1
110059,1,A11,3,1
110060,1,A10,3,1
110061,1,A25,1,1
110062,1,A31,6,1
110063,3,C12,14,1
110064,2,B17,6,1
110065,3,C21,14,1
110066,4,P17,2,1
110067,1,A13,1,1
110068,1,A15,14,1
110069,1,A6,3,1
110070,1,A3,3,1
110071,4,P8,2,1
110072,4,P1,3,1
110073,4,P6,2,1
110074,4,P13,4,1
110075,1,A2,3,1
110076,1,A1,8,1
110077,1,A2,3,1
110078,1,A10,3,1
110079,3,C14,9,1
110080,1,A4,3,1
110081,1,A22,4,1
110082,2,B4,10,1
110083,2,B31,9,1
110084,4,P82,6,1
110085,4,P82,6,1
110086,3,C48,6,1
110087,1,A5,3,1
110088,1,A5,3,1
110089,1,A10,3,1
110090,1,A10,3,1
110091,1,A2,3,1
110092,1,A2,3,1
110093,1,A20,2,1
110094,1,A20,2,1
110095,3,C34,7,1
110096,3,C34,7,1
110097,3,C49,4,1
110098,3,C49,4,1
110099,2,B4,10,1
110100,1,A15,14,1
110101,2,B4,10,1
110102,2,B16,12,1
110103,3,C17,14,1
110104,3,C8,2,1
110105,3,C49,4,1
110106,3,C46,2,1
110107,4,P14,2,1
110108,4,P20,7,1
110109,4,P19,2,1
110110,2,B1,4,1
110111,4,P1,3,1
110112,4,P3,2,1
110113,4,P6,2,1
110114,4,P23,6,1
110115,4,P82,6,1
110116,3,C32,2,1
110117,3,C34,7,1
110118,3,C46,2,1
110119,3,C46,2,1
110120,3,C32,2,1
110121,3,C31,12,1
110122,3,C32,2,1
110123,4,P20,7,1
110124,4,P21,4,1
110125,4,P23,6,1
110126,4,P26,4,1
110127,4,P26,4,1
110128,4,P29,5,1
110129,4,P48,9,1
110130,4,P51,9,1
110131,4,P53,2,1
110132,4,P68,2,1
110133,4,P71,2,1
110134,4,P82,6,1
110135,2,B23,7,1
110136,3,C46,2,1
110137,3,C50,9,1
110138,3,C54,14,1
110139,2,B33,6,1
110140,2,B24,11,1
110141,1,A2,3,1
110142,2,B3,12,1
110143,1,A1,8,1
110144,1,A2,3,1
110145,1,A3,3,1
110146,1,A4,3,1
110147,1,A8,3,1
110148,1,A6,3,1
110149,1,A13,1,1
110150,1,A15,14,1
110151,1,A17,2,1
110152,1,A22,4,1
110153,1,A38,6,1
110154,2,B7,6,1
110155,2,B8,4,1
110156,2,B17,6,1
110157,2,B23,7,1
110158,2,B31,9,1
110159,2,B32,6,1
110160,3,C5,11,1
110161,3,C12,14,1
110162,3,C16,13,1
110163,3,C13,9,1
110164,3,C11,7,1
110165,3,C25,2,1
110166,3,C49,4,1
110167,3,C42,7,1
110168,3,C40,14,1
110169,4,P48,9,1
110170,1,A35,14,1
110171,4,P48,9,1
110172,3,C2,12,1
110173,1,A10,3,1
110174,1,A12,2,1
110175,1,A9,3,1
110176,1,A21,1,1
110177,1,A32,2,1
110178,3,C7,13,1
110179,4,P72,14,1
110180,4,P72,14,1
110181,3,C40,14,1
110182,4,P72,14,1
110183,3,C3,6,1
110184,3,C16,13,1
110185,1,A2,3,1
110186,1,A4,3,1
110187,1,A16,1,1
110188,1,A15,14,1
110189,1,A43,2,1
110190,1,A40,4,1
110191,1,A31,6,1
110192,3,C13,9,1
110193,2,B17,6,1
110194,2,B12,2,1
110195,2,B3,12,1
110196,2,B8,4,1
110197,1,A1,8,1
110198,1,A2,3,1
110199,1,A16,1,1
110200,1,A13,1,1
110201,3,C17,14,1
110202,3,C39,6,1
110203,3,C52,2,1
110204,3,C56,6,1
110205,1,A6,3,1
110206,4,P16,7,1
110207,4,P11,4,1
110208,4,P25,2,1
110209,4,P23,6,1
110210,4,P26,4,1
110211,4,P36,2,1
110212,4,P53,2,1
110213,4,P37,2,1
110214,4,P64,12,1
110215,4,P74,12,1
110216,2,B14,2,1
110217,1,A1,8,1
110218,1,A2,3,1
110219,1,A9,3,1
110220,1,A11,3,1
110221,1,A7,3,1
110222,1,A6,3,1
110223,1,A16,1,1
110224,2,B4,10,1
110225,2,B3,12,1
110226,2,B7,6,1
110227,2,B14,2,1
110228,2,B2,3,1
110229,3,C5,11,1
110230,3,C8,2,1
110231,4,P16,7,1
110232,4,P34,9,1
110233,4,P35,4,1
110234,4,P74,12,1
110235,4,P78,14,1
110236,4,P80,7,1
110237,3,C28,2,1
110238,1,A13,1,1
110239,1,A17,2,1
110240,3,C12,14,1
110241,3,C15,6,1
110242,2,B13,12,1
110243,2,B31,9,1
110244,2,B30,9,1
110245,2,B24,11,1
110246,2,B16,12,1
110247,2,B10,2,1
110248,3,C26,14,1
110249,4,P16,7,1
110250,4,P49,14,1
110251,4,P51,9,1
110252,1,A1,8,1
110253,1,A7,3,1
110254,2,B10,2,1
110255,2,B11,2,1
110256,2,B15,9,1
110257,2,B13,12,1
110258,2,B19,13,1
110259,2,B23,7,1
110260,2,B24,11,1
110261,2,B31,9,1
110262,2,B32,6,1
110263,1,A4,3,1
110264,3,C13,9,1
110265,3,C55,13,1
110266,1,A9,3,1
110267,2,B16,12,1
110268,2,B10,2,1
110269,2,B31,9,1
110270,2,B26,13,1
110271,2,B32,6,1
110272,1,A12,2,1
110273,2,B13,12,1
110274,1,A9,3,1
110275,1,A10,3,1
110276,1,A13,1,1
110277,1,A15,14,1
110278,1,A17,2,1
110279,3,C21,14,1
110280,3,C28,2,1
110281,3,C44,14,1
110282,3,C51,6,1
110283,3,C54,14,1
110284,2,B12,2,1
110285,2,B14,2,1
110286,2,B9,1,1
110287,2,B31,9,1
110288,2,B26,13,1
110289,1,A15,14,1
110290,1,A31,6,1
110291,1,A29,2,1
110292,2,B16,12,1
110293,3,C4,4,1
110294,3,C4,4,1
110295,2,B16,12,1
110296,3,C56,6,1
110297,1,A6,3,1
110298,3,C1,4,1
110299,3,C34,7,1
110300,3,C34,7,1
110301,3,C5,11,1
110302,1,A2,3,1
110303,1,A15,14,1
110304,3,C6,6,1
110305,2,B16,12,1
110306,2,B23,7,1
110307,2,B31,9,1
110308,3,C1,4,1
110309,4,P1,3,1
110310,4,P46,14,1
110311,4,P49,14,1
110312,1,A4,3,1
110313,1,A29,2,1
110314,1,A30,6,1
110315,1,A39,4,1
110316,1,A40,4,1
110317,1,A43,2,1
110318,1,A38,6,1
110319,2,B4,10,1
110320,2,B21,12,1
110321,2,B20,8,1
110322,1,A4,3,1
110323,3,C14,9,1
110324,2,B13,12,1
110325,2,B10,2,1
110326,2,B11,2,1
110327,1,A6,3,1
110328,1,A5,3,1
110329,1,A10,3,1
110330,3,C35,9,1
110331,1,A28,1,1
110332,1,A29,2,1
110333,1,A35,14,1
110334,2,B2,3,1
110335,2,B31,9,1
110336,2,B29,2,1
110337,3,C18,9,1
110338,1,A2,3,1
110339,1,A11,3,1
110340,1,A4,3,1
110341,2,B4,10,1
110342,3,C56,6,1
110343,1,A21,1,1
110344,1,A23,6,1
110345,2,B31,9,1
110346,1,A9,3,1
110347,2,B4,10,1
110348,2,B13,12,1
110349,2,B14,2,1
110350,2,B10,2,1
110351,3,C8,2,1
110352,3,C10,9,1
110353,3,C11,7,1
110354,3,C12,14,1
110355,3,C13,9,1
110356,3,C15,6,1
110357,3,C17,14,1
110358,3,C18,9,1
110359,4,P26,4,1
110360,4,P63,14,1
110361,4,P61,1,1
110362,1,A12,2,1
110363,1,A15,14,1
110364,1,A6,3,1
110365,4,P13,4,1
110366,1,A5,3,1
110367,1,A2,3,1
110368,1,A8,3,1
110369,1,A16,1,1
110370,1,A27,3,1
110371,1,A20,2,1
110372,1,A22,4,1
110373,1,A37,2,1
110374,2,B4,10,1
110375,3,C4,4,1
110376,3,C5,11,1
110377,3,C9,6,1
110378,3,C11,7,1
110379,3,C13,9,1
110380,3,C50,9,1
110381,3,C56,6,1
110382,3,C57,5,1
110383,3,C58,14,1
110384,3,C55,13,1
110385,3,C59,5,1
110386,4,P4,4,1
110387,4,P7,4,1
110388,4,P15,4,1
110389,4,P29,5,1
110390,4,P43,7,1
110391,4,P62,12,1
110392,4,P77,7,1
110393,1,A7,3,1
110394,1,A21,1,1
110395,1,A33,1,1
110396,1,A31,6,1
110397,4,P2,3,1
110398,3,C36,14,1
110399,3,C44,14,1
110400,4,P30,4,1
110401,4,P48,9,1
110402,4,P72,14,1
110403,4,P73,11,1
110404,4,P72,14,1
110405,1,A21,1,1
110406,1,A13,1,1
110407,1,A11,3,1
110408,1,A33,1,1
110409,1,A41,4,1
110410,3,C44,14,1
110411,2,B25,6,1
110412,2,B5,14,1
110413,3,C54,14,1
110414,3,C5,11,1
110415,3,C45,11,1
110416,4,P72,14,1
110417,1,A33,1,1
110418,1,A13,1,1
110419,1,A16,1,1
110420,1,A31,6,1
110421,1,A41,4,1
110422,1,A21,1,1
110423,1,A31,6,1
110424,1,A30,6,1
110425,1,A16,1,1
110426,1,A16,1,1
110427,1,A13,1,1
110428,3,C44,14,1
110429,3,C54,14,1
110430,3,C45,11,1
110431,1,A1,8,1
110432,1,A15,14,1
110433,1,A17,2,1
110434,1,A31,6,1
110435,2,B27,2,1
110436,4,P15,4,1
110437,4,P16,7,1
110438,4,P38,9,1
110439,4,P65,9,1
110440,3,C5,11,1
110441,1,A20,2,1
110442,1,A23,6,1
110443,1,A31,6,1
110444,1,A36,1,1
110445,1,A41,4,1
110446,3,C1,4,1
110447,3,C49,4,1
110448,3,C52,2,1
110449,3,C35,9,1
110450,4,P15,4,1
110451,4,P17,2,1
110452,4,P16,7,1
110453,1,A4,3,1
110454,1,A3,3,1
110455,1,A2,3,1
110456,1,A6,3,1
110457,1,A13,1,1
110458,1,A17,2,1
110459,2,B4,10,1
110460,3,C4,4,1
110461,3,C40,14,1
110462,3,C55,13,1
110463,4,P48,9,1
110464,4,P7,4,1
110465,3,C7,13,1
110466,3,C32,2,1
110467,1,A35,14,1
110468,1,A41,4,1
110469,1,A38,6,1
110470,1,A31,6,1
110471,1,A29,2,1
110472,1,A19,12,1
110473,1,A34,2,1
110474,1,A35,14,1
110475,1,A4,3,1
110476,2,B15,9,1
110477,3,C2,12,1
110478,3,C2,12,1
110479,2,B15,9,1
110480,2,B4,10,1
110481,2,B13,12,1
110482,3,C7,13,1
110483,3,C31,12,1
110484,3,C38,13,1
110485,3,C46,2,1
110486,1,A11,3,1
110487,1,A5,3,1
110488,1,A43,2,1
110489,4,P1,3,1
110490,4,P6,2,1
110491,4,P12,4,1
110492,4,P16,7,1
110493,4,P1,3,1
110494,4,P20,7,1
110495,4,P39,14,1
110496,4,P57,4,1
110497,4,P69,9,1
110498,2,B15,9,1
110499,1,A12,2,1
110500,2,B4,10,1
110501,2,B7,6,1
110502,2,B12,2,1
110503,2,B12,2,1
110504,2,B11,2,1
110505,2,B4,10,1
110506,2,B33,6,1
110507,1,A9,3,1
110508,1,A14,3,1
110509,1,A14,3,1
